Name,Date,Price
VRE,11/08/2022,28.90 
VRE,10/08/2022,28.40 
VRE,09/08/2022,28.55 
VRE,08/08/2022,28.70 
VRE,05/08/2022,28.95 
VRE,04/08/2022,29.00 
VRE,03/08/2022,29.05 
VRE,02/08/2022,29.00 
VRE,01/08/2022,29.00 
VRE,29/07/2022,28.00 
VRE,28/07/2022,28.10 
VRE,27/07/2022,26.30 
VRE,26/07/2022,26.05 
VRE,25/07/2022,26.30 
VRE,22/07/2022,26.00 
VRE,21/07/2022,26.30 
VRE,20/07/2022,26.05 
VRE,19/07/2022,26.00 
VRE,18/07/2022,26.05 
VRE,15/07/2022,26.20 
VRE,14/07/2022,26.05 
VRE,13/07/2022,26.25 
VRE,12/07/2022,26.20 
VRE,11/07/2022,26.00 
VRE,08/07/2022,27.00 
VRE,07/07/2022,27.00 
VRE,06/07/2022,26.00 
VRE,05/07/2022,27.95 
VRE,04/07/2022,28.50 
VRE,01/07/2022,28.65 
VRE,30/06/2022,28.55 
VRE,29/06/2022,28.45 
VRE,28/06/2022,28.85 
VRE,27/06/2022,28.75 
VRE,24/06/2022,27.55 
VRE,23/06/2022,28.05 
VRE,22/06/2022,28.50 
VRE,21/06/2022,28.00 
VRE,20/06/2022,28.70 
VRE,17/06/2022,29.35 
VRE,16/06/2022,29.20 
VRE,15/06/2022,28.90 
VRE,14/06/2022,29.15 
VRE,13/06/2022,29.00 
VRE,10/06/2022,30.50 
VRE,09/06/2022,30.90 
VRE,08/06/2022,30.40 
VRE,07/06/2022,29.90 
VRE,06/06/2022,29.95 
VRE,03/06/2022,29.95 
VRE,02/06/2022,29.95 
VRE,01/06/2022,30.05 
VRE,31/05/2022,30.15 
VRE,30/05/2022,29.95 
VRE,27/05/2022,29.80 
VRE,26/05/2022,29.60 
VRE,25/05/2022,29.45 
VRE,24/05/2022,28.10 
VRE,23/05/2022,27.35 
VRE,20/05/2022,27.35 
VRE,19/05/2022,27.40 
VRE,18/05/2022,27.40 
VRE,17/05/2022,27.40 
VRE,16/05/2022,26.25 
VRE,13/05/2022,25.30 
VRE,12/05/2022,26.90 
VRE,11/05/2022,28.90 
VRE,10/05/2022,28.10 
VRE,09/05/2022,28.20 
VRE,06/05/2022,29.60 
VRE,05/05/2022,30.30 
VRE,04/05/2022,29.95 
VRE,29/04/2022,30.90 
VRE,28/04/2022,29.85 
VRE,27/04/2022,30.50 
VRE,26/04/2022,31.05 
VRE,25/04/2022,29.05 
VRE,22/04/2022,30.90 
VRE,21/04/2022,30.50 
VRE,20/04/2022,30.65 
VRE,19/04/2022,30.85 
VRE,18/04/2022,31.35 
VRE,15/04/2022,31.50 
VRE,14/04/2022,31.85 
VRE,13/04/2022,31.85 
VRE,12/04/2022,31.10 
VRE,08/04/2022,32.20 
VRE,07/04/2022,32.65 
VRE,06/04/2022,33.60 
VRE,05/04/2022,33.65 
VRE,04/04/2022,34.05 
VRE,01/04/2022,34.05 
VRE,31/03/2022,33.45 
VRE,30/03/2022,32.50 
VRE,29/03/2022,32.55 
VRE,28/03/2022,32.00 
VRE,25/03/2022,32.70 
VRE,24/03/2022,32.80 
VRE,23/03/2022,32.85 
VRE,22/03/2022,33.20 
VRE,21/03/2022,33.20 
VRE,18/03/2022,33.00 
VRE,17/03/2022,32.25 
VRE,16/03/2022,31.75 
VRE,15/03/2022,31.75 
VRE,14/03/2022,32.00 
VRE,11/03/2022,31.85 
VRE,10/03/2022,32.00 
VRE,09/03/2022,31.60 
VRE,08/03/2022,32.50 
VRE,07/03/2022,32.90 
VRE,04/03/2022,33.75 
VRE,03/03/2022,32.70 
VRE,02/03/2022,32.80 
VRE,01/03/2022,33.50 
VRE,28/02/2022,33.50 
VRE,25/02/2022,34.00 
VRE,24/02/2022,34.00 
VRE,23/02/2022,34.90 
VRE,22/02/2022,34.50 
VRE,21/02/2022,34.10 
VRE,18/02/2022,33.60 
VRE,17/02/2022,34.45 
VRE,16/02/2022,34.30 
VRE,15/02/2022,34.00 
VRE,14/02/2022,33.00 
VRE,11/02/2022,34.60 
VRE,10/02/2022,36.00 
VRE,09/02/2022,35.90 
VRE,08/02/2022,35.50 
VRE,07/02/2022,35.50 
VRE,28/01/2022,34.95 
VRE,27/01/2022,34.20 
VRE,26/01/2022,33.90 
VRE,25/01/2022,33.15 
VRE,24/01/2022,31.00 
VRE,21/01/2022,33.10 
VRE,20/01/2022,33.85 
VRE,19/01/2022,32.85 
VRE,18/01/2022,32.40 
VRE,17/01/2022,32.00 
VRE,14/01/2022,34.40 
VRE,13/01/2022,33.80 
VRE,12/01/2022,36.00 
VRE,11/01/2022,34.20 
VRE,10/01/2022,35.00 
VRE,07/01/2022,34.75 
VRE,06/01/2022,35.60 
VRE,05/01/2022,33.30 
VRE,04/01/2022,31.15 
VRE,31/12/2021,30.10 
VRE,30/12/2021,30.50 
VRE,29/12/2021,30.55 
VRE,28/12/2021,30.80 
VRE,27/12/2021,31.30 
VRE,24/12/2021,31.25 
VRE,23/12/2021,31.00 
VRE,22/12/2021,31.50 
VRE,21/12/2021,31.40 
VRE,20/12/2021,31.05 
VRE,17/12/2021,30.80 
VRE,16/12/2021,30.10 
VRE,15/12/2021,30.40 
VRE,14/12/2021,30.20 
VRE,13/12/2021,30.45 
VRE,10/12/2021,30.35 
VRE,09/12/2021,30.45 
VRE,08/12/2021,30.10 
VRE,07/12/2021,29.95 
VRE,06/12/2021,28.00 
VRE,03/12/2021,28.10 
VRE,02/12/2021,29.65 
VRE,01/12/2021,29.70 
VRE,30/11/2021,29.80 
VRE,29/11/2021,30.15 
VRE,26/11/2021,30.40 
VRE,25/11/2021,30.85 
VRE,24/11/2021,31.10 
VRE,23/11/2021,30.15 
VRE,22/11/2021,29.90 
VRE,19/11/2021,30.50 
VRE,18/11/2021,31.10 
VRE,17/11/2021,30.45 
VRE,16/11/2021,30.05 
VRE,15/11/2021,30.20 
VRE,12/11/2021,30.10 
VRE,11/11/2021,30.30 
VRE,10/11/2021,30.90 
VRE,09/11/2021,30.40 
VRE,08/11/2021,30.85 
VRE,05/11/2021,31.20 
VRE,04/11/2021,31.55 
VRE,03/11/2021,31.70 
VRE,02/11/2021,30.85 
VRE,01/11/2021,31.15 
VRE,29/10/2021,31.20 
VRE,28/10/2021,31.00 
VRE,27/10/2021,31.20 
VRE,26/10/2021,30.60 
VRE,25/10/2021,30.40 
VRE,22/10/2021,30.65 
VRE,21/10/2021,30.60 
VRE,20/10/2021,30.95 
VRE,19/10/2021,30.30 
VRE,18/10/2021,30.80 
VRE,15/10/2021,30.50 
VRE,14/10/2021,30.70 
VRE,13/10/2021,30.40 
VRE,12/10/2021,30.80 
VRE,11/10/2021,30.45 
VRE,08/10/2021,29.15 
VRE,07/10/2021,29.30 
VRE,06/10/2021,29.40 
VRE,05/10/2021,28.45 
VRE,04/10/2021,28.25 
VRE,01/10/2021,28.20 
VRE,30/09/2021,29.10 
VRE,29/09/2021,28.30 
VRE,28/09/2021,28.50 
VRE,27/09/2021,28.25 
VRE,24/09/2021,28.50 
VRE,23/09/2021,28.90 
VRE,22/09/2021,28.45 
VRE,21/09/2021,28.40 
VRE,20/09/2021,29.30 
VRE,17/09/2021,29.20 
VRE,16/09/2021,30.00 
VRE,15/09/2021,28.55 
VRE,14/09/2021,28.30 
VRE,13/09/2021,27.90 
VRE,10/09/2021,28.00 
VRE,09/09/2021,27.45 
VRE,08/09/2021,27.10 
VRE,07/09/2021,27.20 
VRE,06/09/2021,28.10 
VRE,01/09/2021,27.90 
VRE,31/08/2021,27.30 
VRE,30/08/2021,27.20 
VRE,27/08/2021,26.80 
VRE,26/08/2021,26.45 
VRE,25/08/2021,26.30 
VRE,24/08/2021,26.15 
VRE,23/08/2021,26.05 
VRE,20/08/2021,27.05 
VRE,19/08/2021,27.95 
VRE,18/08/2021,27.80 
VRE,17/08/2021,28.05 
VRE,16/08/2021,28.50 
VRE,13/08/2021,28.00 
VRE,12/08/2021,28.00 
VRE,11/08/2021,28.00 
VRE,10/08/2021,28.35 
VRE,09/08/2021,28.60 
VRE,06/08/2021,27.95 
VRE,05/08/2021,27.95 
VRE,04/08/2021,27.90 
VRE,03/08/2021,28.30 
VRE,02/08/2021,27.50 
VRE,30/07/2021,27.65 
VRE,29/07/2021,27.35 
VRE,28/07/2021,27.20 
VRE,27/07/2021,27.65 
VRE,26/07/2021,26.75 
VRE,23/07/2021,27.00 
VRE,22/07/2021,28.20 
VRE,21/07/2021,27.40 
VRE,20/07/2021,26.70 
VRE,19/07/2021,26.80 
VRE,16/07/2021,27.70 
VRE,15/07/2021,28.00 
VRE,14/07/2021,28.25 
VRE,13/07/2021,27.85 
VRE,12/07/2021,27.00 
VRE,09/07/2021,28.00 
VRE,08/07/2021,29.90 
VRE,07/07/2021,30.90 
VRE,06/07/2021,29.50 
VRE,05/07/2021,29.50 
VRE,02/07/2021,31.70 
VRE,01/07/2021,31.80 
VRE,30/06/2021,31.75 
VRE,29/06/2021,31.70 
VRE,28/06/2021,31.80 
VRE,25/06/2021,31.60 
VRE,24/06/2021,32.00 
VRE,23/06/2021,31.50 
VRE,22/06/2021,31.50 
VRE,21/06/2021,31.80 
VRE,18/06/2021,32.50 
VRE,17/06/2021,32.85 
VRE,16/06/2021,32.80 
VRE,15/06/2021,32.85 
VRE,14/06/2021,31.95 
VRE,11/06/2021,31.50 
VRE,10/06/2021,30.80 
VRE,09/06/2021,31.70 
VRE,08/06/2021,31.65 
VRE,07/06/2021,33.35 
VRE,04/06/2021,32.20 
VRE,03/06/2021,30.50 
VRE,02/06/2021,30.10 
VIC,12/12/2022,63.10 
VIC,09/12/2022,67.80 
VIC,08/12/2022,69.90 
VIC,07/12/2022,71.20 
VIC,06/12/2022,66.60 
VIC,05/12/2022,68.10 
VIC,02/12/2022,68.80 
VIC,01/12/2022,66.00 
VIC,30/11/2022,69.60 
VIC,29/11/2022,69.40 
VIC,28/11/2022,65.00 
VIC,25/11/2022,65.00 
VIC,24/11/2022,61.00 
VIC,23/11/2022,59.70 
VIC,22/11/2022,61.00 
VIC,21/11/2022,64.00 
VIC,18/11/2022,65.60 
VIC,17/11/2022,64.60 
VIC,16/11/2022,60.40 
VIC,15/11/2022,57.00 
VIC,14/11/2022,55.00 
VIC,11/11/2022,54.30 
VIC,10/11/2022,53.00 
VIC,09/11/2022,53.70 
VIC,08/11/2022,53.30 
VIC,07/11/2022,53.40 
VIC,04/11/2022,54.30 
VIC,03/11/2022,55.10 
VIC,02/11/2022,55.40 
VIC,01/11/2022,55.40 
VIC,31/10/2022,55.40 
VIC,28/10/2022,55.70 
VIC,27/10/2022,55.00 
VIC,26/10/2022,54.80 
VIC,25/10/2022,56.10 
VIC,24/10/2022,56.50 
VIC,21/10/2022,56.80 
VIC,20/10/2022,58.60 
VIC,19/10/2022,58.50 
VIC,18/10/2022,58.40 
VIC,17/10/2022,56.00 
VIC,14/10/2022,59.70 
VIC,13/10/2022,60.40 
VIC,12/10/2022,60.00 
VIC,11/10/2022,60.00 
VIC,10/10/2022,60.20 
VIC,07/10/2022,60.20 
VIC,06/10/2022,60.10 
VIC,05/10/2022,60.00 
VIC,04/10/2022,57.00 
VIC,03/10/2022,55.50 
VIC,30/09/2022,55.00 
VIC,29/09/2022,54.60 
VIC,28/09/2022,57.50 
VIC,27/09/2022,61.00 
VIC,26/09/2022,62.00 
VIC,23/09/2022,62.60 
VIC,22/09/2022,63.30 
VIC,21/09/2022,63.10 
VIC,20/09/2022,63.90 
VIC,19/09/2022,62.90 
VIC,16/09/2022,62.50 
VIC,15/09/2022,63.90 
VIC,14/09/2022,63.40 
VIC,13/09/2022,64.10 
VIC,12/09/2022,64.00 
VIC,09/09/2022,64.40 
VIC,08/09/2022,62.90 
VIC,07/09/2022,62.50 
VIC,06/09/2022,63.30 
VIC,05/09/2022,64.00 
VIC,31/08/2022,63.70 
VIC,30/08/2022,63.60 
VIC,29/08/2022,63.60 
VIC,26/08/2022,65.00 
VIC,25/08/2022,65.90 
VIC,24/08/2022,64.90 
VIC,23/08/2022,65.00 
VIC,22/08/2022,66.00 
VIC,19/08/2022,67.90 
VIC,18/08/2022,68.10 
VIC,17/08/2022,67.30 
VIC,16/08/2022,65.90 
VIC,15/08/2022,66.40 
VIC,12/08/2022,66.20 
VIC,11/08/2022,65.80 
VIC,10/08/2022,64.80 
VIC,09/08/2022,65.30 
VIC,08/08/2022,64.60 
VIC,05/08/2022,65.40 
VIC,04/08/2022,66.40 
VIC,03/08/2022,66.00 
VIC,02/08/2022,66.60 
VIC,01/08/2022,64.70 
VIC,29/07/2022,64.00 
VIC,28/07/2022,67.00 
VIC,27/07/2022,66.50 
VIC,26/07/2022,66.10 
VIC,25/07/2022,67.30 
VIC,22/07/2022,66.50 
VIC,21/07/2022,68.50 
VIC,20/07/2022,68.20 
VIC,19/07/2022,68.80 
VIC,18/07/2022,68.00 
VIC,15/07/2022,69.60 
VIC,14/07/2022,69.50 
VIC,13/07/2022,69.50 
VIC,12/07/2022,69.90 
VIC,11/07/2022,70.00 
VIC,08/07/2022,70.00 
VIC,07/07/2022,69.80 
VIC,06/07/2022,67.50 
VIC,05/07/2022,72.30 
VIC,04/07/2022,72.70 
VIC,01/07/2022,72.60 
VIC,30/06/2022,73.50 
VIC,29/06/2022,73.40 
VIC,28/06/2022,73.60 
VIC,27/06/2022,73.80 
VIC,24/06/2022,74.60 
VIC,23/06/2022,74.20 
VIC,22/06/2022,75.00 
VIC,21/06/2022,75.00 
VIC,20/06/2022,75.60 
VIC,17/06/2022,76.60 
VIC,16/06/2022,76.60 
VIC,15/06/2022,76.70 
VIC,14/06/2022,76.60 
VIC,13/06/2022,76.40 
VIC,10/06/2022,78.00 
VIC,09/06/2022,78.10 
VIC,08/06/2022,78.10 
VIC,07/06/2022,78.00 
VIC,06/06/2022,78.50 
VIC,03/06/2022,78.80 
VIC,02/06/2022,78.90 
VIC,01/06/2022,79.30 
VIC,31/05/2022,78.80 
VIC,30/05/2022,78.50 
VIC,27/05/2022,78.00 
VIC,26/05/2022,77.70 
VIC,25/05/2022,77.70 
VIC,24/05/2022,77.60 
VIC,23/05/2022,77.40 
VIC,20/05/2022,77.80 
VIC,19/05/2022,77.90 
VIC,18/05/2022,78.00 
VIC,17/05/2022,78.00 
VIC,16/05/2022,77.00 
VIC,13/05/2022,78.00 
VIC,12/05/2022,79.00 
VIC,11/05/2022,80.50 
VIC,10/05/2022,80.40 
VIC,09/05/2022,79.10 
VIC,06/05/2022,79.80 
VIC,05/05/2022,80.00 
VIC,04/05/2022,79.70 
VIC,29/04/2022,80.00 
VIC,28/04/2022,77.90 
VIC,27/04/2022,78.00 
VIC,26/04/2022,78.00 
VIC,25/04/2022,76.20 
VIC,22/04/2022,77.70 
VIC,21/04/2022,77.50 
VIC,20/04/2022,79.30 
VIC,19/04/2022,78.80 
VIC,18/04/2022,79.50 
VIC,15/04/2022,80.70 
VIC,14/04/2022,81.70 
VIC,13/04/2022,82.20 
VIC,12/04/2022,81.30 
VIC,08/04/2022,81.70 
VIC,07/04/2022,79.50 
VIC,06/04/2022,80.50 
VIC,05/04/2022,82.30 
VIC,04/04/2022,82.70 
VIC,01/04/2022,82.10 
VIC,31/03/2022,81.20 
VIC,30/03/2022,81.10 
VIC,29/03/2022,80.80 
VIC,28/03/2022,80.50 
VIC,25/03/2022,81.00 
VIC,24/03/2022,81.00 
VIC,23/03/2022,81.40 
VIC,22/03/2022,82.20 
VIC,21/03/2022,81.00 
VIC,18/03/2022,78.80 
VIC,17/03/2022,78.40 
VIC,16/03/2022,78.10 
VIC,15/03/2022,78.30 
VIC,14/03/2022,78.30 
VIC,11/03/2022,79.00 
VIC,10/03/2022,79.10 
VIC,09/03/2022,78.00 
VIC,08/03/2022,77.90 
VIC,07/03/2022,78.50 
VIC,04/03/2022,79.00 
VIC,03/03/2022,79.00 
VIC,02/03/2022,78.90 
VIC,01/03/2022,79.20 
VIC,28/02/2022,77.00 
VIC,25/02/2022,79.10 
VIC,24/02/2022,80.10 
VIC,23/02/2022,82.50 
VIC,22/02/2022,82.00 
VIC,21/02/2022,83.60 
VIC,18/02/2022,82.20 
VIC,17/02/2022,83.10 
VIC,16/02/2022,82.90 
VIC,15/02/2022,83.70 
VIC,14/02/2022,81.80 
VIC,11/02/2022,81.70 
VIC,10/02/2022,84.00 
VIC,09/02/2022,85.70 
VIC,08/02/2022,87.30 
VIC,07/02/2022,91.20 
VIC,28/01/2022,97.00 
VIC,27/01/2022,96.50 
VIC,26/01/2022,96.40 
VIC,25/01/2022,96.00 
VIC,24/01/2022,95.00 
VIC,21/01/2022,95.50 
VIC,20/01/2022,95.40 
VIC,19/01/2022,93.80 
VIC,18/01/2022,95.90 
VIC,17/01/2022,97.00 
VIC,14/01/2022,98.90 
VIC,13/01/2022,98.80 
VIC,12/01/2022,100.80 
VIC,11/01/2022,101.00 
VIC,10/01/2022,102.30 
VIC,07/01/2022,102.20 
VIC,06/01/2022,104.50 
VIC,05/01/2022,100.00 
VIC,04/01/2022,101.00 
VIC,31/12/2021,95.10 
VIC,30/12/2021,95.00 
VIC,29/12/2021,95.50 
VIC,28/12/2021,98.40 
VIC,27/12/2021,99.00 
VIC,24/12/2021,96.50 
VIC,23/12/2021,96.00 
VIC,22/12/2021,99.60 
VIC,21/12/2021,98.10 
VIC,20/12/2021,99.00 
VIC,17/12/2021,102.00 
VIC,16/12/2021,100.00 
VIC,15/12/2021,100.00 
VIC,14/12/2021,102.50 
VIC,13/12/2021,103.20 
VIC,10/12/2021,103.10 
VIC,09/12/2021,107.00 
VIC,08/12/2021,105.90 
VIC,07/12/2021,106.70 
VIC,06/12/2021,105.60 
VIC,03/12/2021,105.50 
VIC,02/12/2021,107.20 
VIC,01/12/2021,106.00 
VIC,30/11/2021,105.00 
VIC,29/11/2021,105.30 
VIC,26/11/2021,98.50 
VIC,25/11/2021,94.00 
VIC,24/11/2021,94.10 
VIC,23/11/2021,94.80 
VIC,22/11/2021,94.80 
VIC,19/11/2021,94.80 
VIC,18/11/2021,94.50 
VIC,17/11/2021,96.30 
VIC,16/11/2021,94.80 
VIC,15/11/2021,95.00 
VIC,12/11/2021,94.50 
VIC,11/11/2021,94.80 
VIC,10/11/2021,94.90 
VIC,09/11/2021,94.90 
VIC,08/11/2021,94.90 
VIC,05/11/2021,95.00 
VIC,04/11/2021,95.00 
VIC,03/11/2021,95.30 
VIC,02/11/2021,95.80 
VIC,01/11/2021,95.80 
VIC,29/10/2021,95.80 
VIC,28/10/2021,95.00 
VIC,27/10/2021,95.00 
VIC,26/10/2021,92.20 
VIC,25/10/2021,92.10 
VIC,22/10/2021,91.80 
VIC,21/10/2021,91.00 
VIC,20/10/2021,92.30 
VIC,19/10/2021,92.40 
VIC,18/10/2021,92.60 
VIC,15/10/2021,92.60 
VIC,14/10/2021,92.50 
VIC,13/10/2021,93.10 
VIC,12/10/2021,92.90 
VIC,11/10/2021,91.90 
VIC,08/10/2021,89.30 
VIC,07/10/2021,88.80 
VIC,06/10/2021,88.60 
VIC,05/10/2021,88.60 
VIC,04/10/2021,87.80 
VIC,01/10/2021,87.70 
VIC,30/09/2021,88.00 
VIC,29/09/2021,86.70 
VIC,28/09/2021,86.50 
VIC,27/09/2021,86.10 
VIC,24/09/2021,87.00 
VIC,23/09/2021,87.10 
VIC,22/09/2021,86.10 
VIC,21/09/2021,85.60 
VIC,20/09/2021,86.70 
VIC,17/09/2021,86.80 
VIC,16/09/2021,87.80 
VIC,15/09/2021,91.40 
VIC,14/09/2021,92.00 
VIC,13/09/2021,92.00 
VIC,10/09/2021,91.30 
VIC,09/09/2021,91.30 
VIC,08/09/2021,92.00 
VIC,07/09/2021,93.90 
VIC,06/09/2021,95.00 
VIC,01/09/2021,94.10 
VIC,31/08/2021,94.10 
VIC,30/08/2021,94.10 
VIC,27/08/2021,94.80 
VIC,26/08/2021,93.10 
VIC,25/08/2021,94.60 
VIC,24/08/2021,95.40 
VIC,23/08/2021,96.20 
VIC,20/08/2021,97.70 
VIC,19/08/2021,104.00 
VIC,18/08/2021,97.90 
VIC,17/08/2021,98.90 
VIC,16/08/2021,98.32 
VIC,13/08/2021,98.59 
VIC,12/08/2021,98.77 
VIC,11/08/2021,98.68 
VIC,10/08/2021,100.46 
VIC,09/08/2021,100.55 
VIC,06/08/2021,100.72 
VIC,05/08/2021,101.35 
VIC,04/08/2021,101.35 
VIC,03/08/2021,101.79 
VIC,02/08/2021,95.57 
VIC,30/07/2021,95.30 
VIC,29/07/2021,93.43 
VIC,28/07/2021,93.52 
VIC,27/07/2021,92.72 
VIC,26/07/2021,92.63 
VIC,23/07/2021,92.46 
VIC,22/07/2021,94.41 
VIC,21/07/2021,92.46 
VIC,20/07/2021,91.57 
VIC,19/07/2021,91.48 
VIC,16/07/2021,94.06 
VIC,15/07/2021,90.68 
VIC,14/07/2021,91.57 
VIC,13/07/2021,91.57 
VIC,12/07/2021,92.46 
VIC,09/07/2021,96.55 
VIC,08/07/2021,98.68 
VIC,07/07/2021,101.35 
VIC,06/07/2021,99.57 
VIC,05/07/2021,102.24 
VIC,02/07/2021,104.46 
VIC,01/07/2021,105.44 
VIC,30/06/2021,105.79 
VIC,29/06/2021,104.90 
VIC,28/06/2021,103.75 
VIC,25/06/2021,104.46 
VIC,24/06/2021,104.46 
VIC,23/06/2021,103.92 
VIC,22/06/2021,104.46 
VIC,21/06/2021,104.37 
VIC,18/06/2021,104.37 
VIC,17/06/2021,104.01 
VIC,16/06/2021,105.88 
VIC,15/06/2021,108.19 
VIC,14/06/2021,106.68 
VIC,11/06/2021,104.90 
VIC,10/06/2021,103.57 
VIC,09/06/2021,105.61 
VIC,08/06/2021,106.50 
VIC,07/06/2021,109.35 
VIC,04/06/2021,107.57 
VIC,03/06/2021,105.35 
VIC,02/06/2021,104.46 
SBT,12/12/2022,13.40 
SBT,09/12/2022,13.35 
SBT,08/12/2022,13.15 
SBT,07/12/2022,13.10 
SBT,06/12/2022,13.00 
SBT,05/12/2022,13.80 
SBT,02/12/2022,13.90 
SBT,01/12/2022,13.50 
SBT,30/11/2022,13.00 
SBT,29/11/2022,12.50 
SBT,28/11/2022,12.20 
SBT,25/11/2022,11.60 
SBT,24/11/2022,11.00 
SBT,23/11/2022,10.80 
SBT,22/11/2022,11.00 
SBT,21/11/2022,10.75 
SBT,18/11/2022,10.61 
SBT,17/11/2022,10.37 
SBT,16/11/2022,10.23 
SBT,15/11/2022,9.95 
SBT,14/11/2022,10.65 
SBT,11/11/2022,10.98 
SBT,10/11/2022,11.03 
SBT,09/11/2022,11.36 
SBT,08/11/2022,11.26 
SBT,07/11/2022,11.26 
SBT,04/11/2022,12.10 
SBT,03/11/2022,12.48 
SBT,02/11/2022,12.57 
SBT,01/11/2022,12.52 
SBT,31/10/2022,12.52 
SBT,28/10/2022,13.50 
SBT,27/10/2022,12.62 
SBT,26/10/2022,11.96 
SBT,25/10/2022,11.82 
SBT,24/10/2022,13.50 
SBT,21/10/2022,13.13 
SBT,20/10/2022,13.32 
SBT,19/10/2022,13.36 
SBT,18/10/2022,13.36 
SBT,17/10/2022,12.76 
SBT,14/10/2022,13.04 
SBT,13/10/2022,13.08 
SBT,12/10/2022,12.76 
SBT,11/10/2022,12.62 
SBT,10/10/2022,13.55 
SBT,07/10/2022,13.88 
SBT,06/10/2022,14.11 
SBT,05/10/2022,14.86 
SBT,04/10/2022,14.44 
SBT,03/10/2022,14.11 
SBT,30/09/2022,15.14 
SBT,29/09/2022,15.09 
SBT,28/09/2022,15.09 
SBT,27/09/2022,15.28 
SBT,26/09/2022,15.56 
SBT,23/09/2022,15.98 
SBT,22/09/2022,15.79 
SBT,21/09/2022,15.70 
SBT,20/09/2022,15.65 
SBT,19/09/2022,15.51 
SBT,16/09/2022,15.51 
SBT,15/09/2022,16.08 
SBT,14/09/2022,16.12 
SBT,13/09/2022,16.26 
SBT,12/09/2022,16.45 
SBT,09/09/2022,16.54 
SBT,08/09/2022,16.26 
SBT,07/09/2022,16.40 
SBT,06/09/2022,16.87 
SBT,05/09/2022,16.87 
SBT,31/08/2022,17.06 
SBT,30/08/2022,17.29 
SBT,29/08/2022,16.73 
SBT,26/08/2022,16.96 
SBT,25/08/2022,17.29 
SBT,24/08/2022,16.78 
SBT,23/08/2022,17.10 
SBT,22/08/2022,16.64 
SBT,19/08/2022,16.73 
SBT,18/08/2022,17.38 
SBT,17/08/2022,17.43 
SBT,16/08/2022,17.76 
SBT,15/08/2022,17.90 
SBT,12/08/2022,17.85 
SBT,11/08/2022,17.85 
SBT,10/08/2022,17.52 
SBT,09/08/2022,17.71 
SBT,08/08/2022,17.34 
SBT,05/08/2022,17.43 
SBT,04/08/2022,17.62 
SBT,03/08/2022,17.76 
SBT,02/08/2022,17.71 
SBT,01/08/2022,17.15 
SBT,29/07/2022,16.82 
SBT,28/07/2022,16.92 
SBT,27/07/2022,16.54 
SBT,26/07/2022,16.64 
SBT,25/07/2022,16.68 
SBT,22/07/2022,17.01 
SBT,21/07/2022,16.96 
SBT,20/07/2022,17.20 
SBT,19/07/2022,16.73 
SBT,18/07/2022,17.15 
SBT,15/07/2022,17.15 
SBT,14/07/2022,17.29 
SBT,13/07/2022,16.54 
SBT,12/07/2022,16.78 
SBT,11/07/2022,16.31 
SBT,08/07/2022,16.54 
SBT,07/07/2022,16.08 
SBT,06/07/2022,15.61 
SBT,05/07/2022,16.08 
SBT,04/07/2022,16.73 
SBT,01/07/2022,16.54 
SBT,30/06/2022,17.43 
SBT,29/06/2022,16.36 
SBT,28/06/2022,15.33 
SBT,27/06/2022,15.14 
SBT,24/06/2022,14.95 
SBT,23/06/2022,14.72 
SBT,22/06/2022,14.30 
SBT,21/06/2022,13.88 
SBT,20/06/2022,13.74 
SBT,17/06/2022,14.77 
SBT,16/06/2022,15.14 
SBT,15/06/2022,14.81 
SBT,14/06/2022,15.14 
SBT,13/06/2022,15.09 
SBT,10/06/2022,16.22 
SBT,09/06/2022,16.92 
SBT,08/06/2022,17.01 
SBT,07/06/2022,17.06 
SBT,06/06/2022,16.03 
SBT,03/06/2022,16.12 
SBT,02/06/2022,16.26 
SBT,01/06/2022,16.40 
SBT,31/05/2022,16.36 
SBT,30/05/2022,16.54 
SBT,27/05/2022,16.50 
SBT,26/05/2022,16.22 
SBT,25/05/2022,15.19 
SBT,24/05/2022,14.58 
SBT,23/05/2022,14.95 
SBT,20/05/2022,15.09 
SBT,19/05/2022,15.09 
SBT,18/05/2022,15.09 
SBT,17/05/2022,14.67 
SBT,16/05/2022,13.74 
SBT,13/05/2022,13.46 
SBT,12/05/2022,14.44 
SBT,11/05/2022,15.51 
SBT,10/05/2022,15.42 
SBT,09/05/2022,16.12 
SBT,06/05/2022,17.29 
SBT,05/05/2022,18.18 
SBT,04/05/2022,18.22 
SBT,29/04/2022,17.76 
SBT,28/04/2022,17.10 
SBT,27/04/2022,17.38 
SBT,26/04/2022,17.29 
SBT,25/04/2022,16.92 
SBT,22/04/2022,18.18 
SBT,21/04/2022,17.94 
SBT,20/04/2022,17.94 
SBT,19/04/2022,19.25 
SBT,18/04/2022,20.70 
SBT,15/04/2022,21.12 
SBT,14/04/2022,20.89 
SBT,13/04/2022,20.89 
SBT,12/04/2022,20.56 
SBT,08/04/2022,21.12 
SBT,07/04/2022,21.40 
SBT,06/04/2022,22.34 
SBT,05/04/2022,22.43 
SBT,04/04/2022,22.66 
SBT,01/04/2022,22.71 
SBT,31/03/2022,22.43 
SBT,30/03/2022,22.48 
SBT,29/03/2022,23.13 
SBT,28/03/2022,22.43 
SBT,25/03/2022,22.43 
SBT,24/03/2022,21.82 
SBT,23/03/2022,21.68 
SBT,22/03/2022,21.87 
SBT,21/03/2022,21.78 
SBT,18/03/2022,21.50 
